Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
24,No,Non-Travel,1479,Research & Development,17,1,Other,1,877,3,Female,57,3,3,Laboratory Technician,2,Married,4368,24529,4,Y,Yes,20,3,3,80,0,18,1,2,7,1,2,0
34,No,Travel_Rarely,1113,Research & Development,1,4,Technical Degree,1,878,1,Male,92,2,2,Laboratory Technician,4,Married,3285,25105,1,Y,No,22,3,1,80,0,14,3,3,5,5,4,4
52,Yes,Non-Travel,576,Sales,4,4,Human Resources,1,879,4,Female,46,4,2,Sales Representative,2,Married,1498,6000,3,Y,Yes,11,3,3,80,2,4,4,3,1,1,0,1
37,No,Travel_Rarely,917,Sales,1,2,Medical,1,880,3,Male,88,2,1,Sales Executive,4,Married,3637,19101,1,Y,No,15,3,3,80,1,12,3,2,0,0,2,0
54,Yes,Travel_Rarely,909,Sales,7,3,Medical,1,881,1,Male,31,2,2,Sales Representative,4,Single,4708,18635,2,Y,No,15,3,4,80,1,13,2,1,4,4,1,1
30,No,Travel_Rarely,899,Research & Development,9,3,Medical,1,882,3,Male,79,3,1,Research Scientist,4,Married,3340,7915,5,Y,No,17,3,2,80,1,4,3,3,0,0,0,0
39,Yes,Travel_Rarely,1493,Sales,25,3,Medical,1,883,2,Male,44,3,3,Manager,2,Single,3093,14340,2,Y,No,18,4,2,80,2,18,5,4,5,2,0,2
33,Yes,Non-Travel,636,Sales,12,4,Life Sciences,1,884,1,Male,47,3,1,Sales Executive,3,Single,2283,14190,2,Y,No,11,3,3,80,0,11,3,4,3,0,1,3
42,No,Travel_Rarely,366,Research & Development,7,2,Medical,1,885,4,Male,67,2,3,Manager,3,Single,5527,24240,6,Y,No,15,3,4,80,1,19,2,2,9,0,4,5
45,Yes,Travel_Rarely,773,Sales,24,3,Life Sciences,1,886,3,Male,37,3,3,Sales Executive,3,Married,15086,14390,3,Y,No,11,3,2,80,3,8,4,3,2,2,2,2
42,Yes,Travel_Rarely,406,Research & Development,5,1,Medical,1,887,2,Male,49,1,2,Manager,1,Single,10584,23082,1,Y,Yes,17,3,4,80,0,7,1,4,6,1,4,6
46,No,Travel_Rarely,530,Sales,7,3,Medical,1,888,3,Female,89,3,2,Sales Representative,3,Divorced,7274,23117,5,Y,No,13,3,3,80,2,15,4,3,5,5,1,3
36,Yes,Travel_Rarely,885,Sales,8,1,Life Sciences,1,889,4,Male,55,4,2,Manager,3,Married,7370,4730,4,Y,Yes,11,3,4,80,1,0,3,4,0,0,5,0
35,No,Travel_Rarely,1413,Sales,4,4,Life Sciences,1,890,1,Male,64,4,4,Sales Representative,3,Single,4538,12325,3,Y,No,16,3,1,80,0,1,3,4,0,0,0,0
21,No,Non-Travel,894,Research & Development,16,3,Life Sciences,1,891,3,Male,55,4,1,Laboratory Technician,4,Married,1664,13146,5,Y,No,13,3,2,80,0,4,3,2,2,2,5,2
42,No,Travel_Rarely,1418,Research & Development,1,4,Human Resources,1,892,4,Female,47,3,1,Manager,3,Divorced,3937,6284,1,Y,No,19,3,1,80,1,24,3,2,14,8,1,1
38,Yes,Travel_Rarely,138,Research & Development,7,1,Life Sciences,1,893,2,Male,73,3,2,Research Scientist,2,Married,2747,11586,1,Y,Yes,11,4,3,80,1,2,2,2,1,1,4,1
36,No,Travel_Rarely,402,Research & Development,11,2,Life Sciences,1,894,3,Female,36,3,3,Research Scientist,3,Single,5392,24132,1,Y,No,23,3,4,80,1,18,5,2,8,0,0,0
35,Yes,Travel_Rarely,237,Research & Development,21,2,Other,1,895,1,Male,64,1,2,Research Director,4,Single,10300,7162,1,Y,Yes,18,4,1,80,0,27,2,4,25,5,1,3
36,No,Travel_Rarely,589,Sales,19,3,Medical,1,896,4,Male,41,3,3,Sales Executive,2,Divorced,16059,21447,2,Y,Yes,19,3,3,80,1,19,2,4,10,1,3,0
34,Yes,Travel_Rarely,1366,Sales,6,4,Life Sciences,1,897,4,Male,73,3,2,Sales Executive,3,Single,5109,21510,3,Y,Yes,11,3,1,80,0,15,4,1,1,1,1,0
32,Yes,Travel_Rarely,276,Research & Development,9,3,Life Sciences,1,898,1,Male,70,4,1,Research Scientist,1,Single,1807,6306,4,Y,Yes,21,4,3,80,1,26,4,3,16,3,1,16
39,No,Travel_Rarely,905,Sales,4,2,Life Sciences,1,899,4,Male,83,3,3,Sales Representative,2,Married,5103,19957,3,Y,No,11,3,2,80,0,10,6,3,0,0,4,0
41,No,Travel_Rarely,731,Sales,5,1,Life Sciences,1,900,4,Male,30,2,3,Sales Executive,4,Single,5187,22933,1,Y,No,14,3,1,80,1,18,3,3,4,2,0,4
30,No,Travel_Rarely,1086,Sales,21,1,Life Sciences,1,901,2,Male,54,4,5,Sales Representative,4,Divorced,7385,23627,6,Y,Yes,19,3,2,80,0,26,2,3,15,6,1,6
33,No,Travel_Rarely,439,Sales,24,4,Medical,1,902,3,Male,44,3,1,Sales Representative,3,Divorced,4858,20850,1,Y,No,16,3,4,80,0,20,2,4,7,1,5,7
35,No,Non-Travel,460,Sales,20,3,Technical Degree,1,903,1,Female,32,4,3,Sales Representative,4,Married,5114,20421,1,Y,No,11,4,1,80,0,14,2,2,3,3,5,3
37,No,Travel_Rarely,358,Research & Development,1,4,Medical,1,904,4,Female,74,4,2,Manager,4,Divorced,3363,26743,6,Y,No,19,3,2,80,0,10,4,2,2,0,0,0
35,No,Travel_Rarely,1119,Research & Development,17,3,Medical,1,905,3,Male,74,3,1,Manager,4,Married,4075,23552,2,Y,No,16,3,1,80,0,6,2,1,3,3,5,3
42,Yes,Non-Travel,1343,Research & Development,26,2,Life Sciences,1,906,3,Male,80,2,2,Laboratory Technician,3,Divorced,6687,22381,3,Y,Yes,13,3,4,80,1,15,2,3,4,0,0,4
22,No,Travel_Rarely,304,Research & Development,4,2,Life Sciences,1,907,3,Male,71,2,1,Manager,3,Married,1472,3536,2,Y,No,11,3,3,80,1,10,4,3,2,2,5,2
23,No,Non-Travel,756,Sales,6,4,Technical Degree,1,908,3,Male,68,2,2,Sales Executive,3,Single,4062,6083,2,Y,No,16,3,3,80,1,34,5,3,24,0,0,2
38,No,Travel_Rarely,356,Sales,13,4,Life Sciences,1,909,4,Female,49,2,2,Sales Executive,1,Divorced,7425,6996,3,Y,No,14,3,3,80,1,20,5,3,18,1,2,2
31,No,Travel_Rarely,1221,Research & Development,7,3,Technical Degree,1,910,3,Female,47,3,2,Research Director,3,Divorced,13153,14180,2,Y,No,15,3,1,80,0,25,3,4,14,2,0,10
44,No,Travel_Frequently,1473,Research & Development,29,1,Medical,1,911,4,Male,68,4,2,Laboratory Technician,4,Divorced,3869,17899,2,Y,No,11,3,3,80,3,3,3,3,3,2,3,1
47,No,Travel_Rarely,232,Sales,5,1,Technical Degree,1,912,3,Male,58,4,2,Sales Executive,4,Married,10008,2644,4,Y,No,13,3,1,80,0,18,2,3,8,0,1,8
39,Yes,Travel_Rarely,728,Research & Development,11,2,Life Sciences,1,913,2,Male,49,3,2,Laboratory Technician,4,Married,13548,12737,3,Y,No,16,3,3,80,1,20,6,4,16,1,5,9
27,Yes,Travel_Rarely,389,Research & Development,14,1,Life Sciences,1,914,4,Female,71,1,1,Laboratory Technician,1,Single,3900,12437,4,Y,Yes,21,3,3,80,3,22,4,4,13,5,2,3
46,No,Travel_Rarely,761,Research & Development,6,2,Marketing,1,915,3,Male,41,3,3,Research Director,3,Single,3515,12476,1,Y,No,14,3,3,80,1,12,6,2,3,3,5,3
38,No,Travel_Rarely,157,Research & Development,17,3,Marketing,1,916,3,Female,85,3,4,Research Director,1,Single,4406,21239,3,Y,No,20,4,1,80,0,13,4,2,0,0,2,0
23,Yes,Travel_Rarely,435,Sales,7,2,Life Sciences,1,917,4,Female,41,2,1,Sales Executive,2,Single,4678,15298,4,Y,No,17,3,1,80,0,1,1,4,0,0,4,0
24,Yes,Travel_Rarely,911,Human Resources,4,1,Human Resources,1,918,1,Female,82,4,2,Human Resources,4,Married,9456,12879,4,Y,Yes,15,3,4,80,0,9,5,1,6,0,4,0
50,No,Non-Travel,942,Research & Development,1,4,Life Sciences,1,919,3,Male,37,4,3,Research Director,3,Married,3089,26448,3,Y,Yes,11,3,4,80,1,8,4,2,7,3,0,5
49,Yes,Non-Travel,1309,Sales,4,3,Life Sciences,1,920,2,Male,87,3,2,Sales Executive,4,Single,12367,16288,1,Y,Yes,11,3,1,80,1,14,3,3,13,1,2,2
18,No,Travel_Rarely,788,Research & Development,11,5,Medical,1,921,3,Male,53,3,2,Research Director,1,Married,3039,23858,3,Y,Yes,17,3,1,80,1,14,0,2,2,2,6,0
24,Yes,Non-Travel,765,Research & Development,22,3,Marketing,1,922,4,Female,90,2,3,Research Scientist,3,Married,2301,19301,3,Y,Yes,13,3,4,80,0,3,0,2,1,1,6,1
47,Yes,Travel_Rarely,910,Research & Development,2,3,Human Resources,1,923,4,Male,30,3,1,Laboratory Technician,3,Married,6729,3200,8,Y,Yes,12,3,4,80,2,7,3,3,3,3,1,3
36,Yes,Travel_Frequently,105,Research & Development,3,2,Life Sciences,1,924,3,Female,99,1,2,Research Director,1,Divorced,10283,18274,2,Y,Yes,14,3,4,80,1,6,2,4,3,1,1,1
43,No,Non-Travel,536,Research & Development,1,3,Life Sciences,1,925,4,Female,74,2,2,Research Director,2,Married,5470,18203,1,Y,No,14,4,2,80,0,1,2,4,0,0,3,0
36,No,Travel_Rarely,1085,Sales,10,2,Medical,1,926,4,Female,38,3,1,Sales Representative,1,Single,6380,20697,6,Y,No,18,3,3,80,0,21,4,4,7,1,4,1
42,No,Travel_Rarely,883,Sales,29,1,Life Sciences,1,927,3,Male,30,3,2,Sales Representative,3,Married,15876,14055,5,Y,No,13,4,2,80,1,14,1,1,4,4,0,3
37,No,Travel_Rarely,1289,Research & Development,9,5,Medical,1,928,2,Male,53,3,3,Laboratory Technician,4,Married,10371,18839,4,Y,Yes,17,3,3,80,1,21,4,2,8,4,0,0
33,Yes,Travel_Frequently,1096,Research & Development,8,3,Medical,1,929,3,Male,89,3,3,Research Director,4,Married,5006,12049,4,Y,Yes,16,3,1,80,0,16,2,4,3,3,4,2
46,No,Travel_Rarely,149,Sales,7,5,Life Sciences,1,930,4,Male,77,3,1,Manager,4,Divorced,3794,24895,2,Y,No,11,3,1,80,0,11,2,3,2,2,1,2
38,No,Non-Travel,702,Sales,1,3,Medical,1,931,4,Female,68,4,5,Manager,4,Single,9480,23073,4,Y,Yes,16,3,1,80,2,5,3,2,4,4,3,1
42,No,Non-Travel,1457,Research & Development,11,3,Medical,1,932,3,Female,47,4,2,Manager,4,Single,8083,14513,1,Y,No,11,3,3,80,0,27,2,2,14,5,5,3
38,Yes,Travel_Frequently,929,Human Resources,8,3,Marketing,1,933,4,Male,81,4,2,Manager,3,Single,6317,26098,5,Y,No,11,4,3,80,0,5,3,2,0,0,4,0
32,No,Travel_Frequently,1281,Research & Development,9,4,Medical,1,934,2,Male,31,4,1,Laboratory Technician,3,Married,4039,5051,6,Y,No,16,3,3,80,2,17,3,3,11,7,4,4
51,No,Travel_Rarely,794,Sales,20,3,Life Sciences,1,935,2,Male,65,3,2,Sales Representative,3,Married,4694,9180,2,Y,No,14,3,4,80,1,14,5,2,3,0,2,3
40,No,Non-Travel,1134,Sales,13,5,Life Sciences,1,936,4,Male,77,3,4,Sales Representative,4,Single,4498,17038,5,Y,No,11,3,4,80,1,22,2,4,13,5,0,1
33,Yes,Travel_Rarely,253,Sales,13,1,Life Sciences,1,937,1,Male,64,2,2,Manager,1,Single,4079,17218,5,Y,No,11,3,3,80,1,16,2,2,11,4,1,3
48,Yes,Travel_Rarely,761,Human Resources,23,4,Life Sciences,1,938,2,Male,99,2,3,Manager,1,Married,3426,11706,2,Y,Yes,11,3,4,80,1,9,3,4,3,3,9,3
25,No,Travel_Frequently,1066,Sales,29,3,Medical,1,939,3,Female,71,4,2,Sales Executive,4,Divorced,5762,8431,4,Y,No,11,3,3,80,1,8,2,4,8,3,1,8
57,No,Travel_Rarely,128,Research & Development,7,2,Human Resources,1,940,3,Female,67,4,2,Research Scientist,1,Married,3334,2557,2,Y,No,17,3,1,80,3,6,2,3,1,1,1,1
35,No,Travel_Rarely,1089,Sales,1,3,Medical,1,941,3,Male,55,3,2,Sales Representative,4,Single,5466,19856,2,Y,No,12,3,4,80,0,25,2,4,15,12,4,1
25,Yes,Travel_Rarely,714,Research & Development,5,3,Medical,1,942,2,Female,60,3,3,Research Director,4,Married,1394,15578,2,Y,No,15,4,1,80,0,5,5,3,3,0,0,3
54,No,Travel_Rarely,1324,Research & Development,13,2,Life Sciences,1,943,4,Male,81,1,2,Research Scientist,2,Single,3429,9601,2,Y,No,15,3,3,80,0,4,1,2,4,1,4,3
32,No,Travel_Rarely,184,Research & Development,1,2,Life Sciences,1,944,4,Female,89,3,1,Research Scientist,3,Married,9499,12526,1,Y,No,15,3,2,80,1,15,3,3,8,3,0,0
39,Yes,Non-Travel,1179,Sales,1,3,Other,1,945,3,Male,37,3,2,Manager,4,Married,2863,14375,4,Y,No,18,3,3,80,1,15,4,3,12,12,0,6
43,Yes,Travel_Rarely,1268,Sales,1,3,Human Resources,1,946,3,Male,90,3,4,Sales Representative,2,Married,7011,7643,3,Y,No,14,3,3,80,0,10,1,3,1,0,2,1
47,No,Travel_Rarely,1378,Sales,11,3,Medical,1,947,3,Male,64,4,3,Sales Representative,4,Divorced,3009,12720,1,Y,No,18,3,2,80,0,14,6,3,7,0,0,0
39,No,Travel_Rarely,198,Human Resources,6,2,Life Sciences,1,948,3,Male,63,2,2,Human Resources,4,Single,7828,26302,3,Y,No,11,3,3,80,0,12,2,3,3,0,3,0
31,Yes,Travel_Rarely,972,Research & Development,4,1,Marketing,1,949,3,Female,39,3,4,Research Scientist,2,Divorced,4112,15382,5,Y,No,19,4,4,80,0,16,2,3,3,0,7,3
38,No,Travel_Rarely,330,Research & Development,1,5,Life Sciences,1,950,3,Female,69,3,1,Research Scientist,1,Divorced,4015,9729,1,Y,No,11,3,2,80,3,18,1,3,8,8,1,0
33,No,Travel_Rarely,1120,Research & Development,11,5,Marketing,1,951,2,Female,81,4,1,Research Director,2,Married,5077,16193,1,Y,No,11,3,3,80,1,6,3,3,3,3,8,0
39,Yes,Travel_Rarely,1322,Research & Development,3,3,Technical Degree,1,952,2,Female,41,4,1,Laboratory Technician,2,Single,2195,3889,3,Y,Yes,12,4,2,80,0,5,4,3,2,2,8,2
51,No,Travel_Rarely,1296,Sales,2,5,Life Sciences,1,953,3,Male,56,3,1,Sales Executive,1,Divorced,8806,17980,3,Y,No,18,3,4,80,0,23,3,4,12,2,0,0
43,Yes,Travel_Rarely,933,Human Resources,9,3,Human Resources,1,954,3,Male,48,4,1,Human Resources,4,Married,10743,14182,1,Y,Yes,11,3,4,80,0,13,2,3,0,0,1,0
38,Yes,Travel_Rarely,615,Research & Development,7,1,Human Resources,1,955,4,Female,86,3,3,Manager,2,Single,3959,17882,4,Y,No,12,3,4,80,1,16,0,4,7,0,13,2
43,No,Travel_Frequently,1411,Research & Development,4,1,Other,1,956,4,Male,83,2,2,Laboratory Technician,4,Married,6731,19272,4,Y,No,11,3,2,80,1,5,1,3,2,1,0,2
44,Yes,Travel_Rarely,598,Research & Development,9,5,Medical,1,957,3,Male,44,3,3,Manager,2,Married,7842,5161,2,Y,No,15,3,1,80,3,5,3,3,0,0,1,0
27,No,Travel_Rarely,560,Sales,2,3,Life Sciences,1,958,4,Female,66,2,3,Manager,3,Single,4652,13573,0,Y,No,17,3,1,80,1,14,3,3,1,0,1,1
37,Yes,Non-Travel,1158,Sales,14,4,Medical,1,959,1,Male,90,3,3,Sales Representative,3,Married,2527,14637,0,Y,No,21,3,2,80,1,14,2,1,6,2,4,1
60,No,Travel_Rarely,878,Research & Development,2,4,Medical,1,960,3,Male,47,4,1,Research Director,4,Married,12790,15484,6,Y,Yes,23,3,3,80,2,12,2,4,8,1,0,6
47,No,Travel_Rarely,1113,Sales,1,3,Life Sciences,1,961,4,Male,73,4,3,Manager,3,Divorced,3883,12723,1,Y,No,17,3,4,80,1,11,4,1,0,0,0,0
32,No,Travel_Rarely,155,Research & Development,13,1,Medical,1,962,3,Male,50,3,2,Research Director,2,Married,3410,17983,2,Y,No,16,3,3,80,0,12,1,3,0,0,0,0
31,No,Non-Travel,432,Sales,11,2,Medical,1,963,3,Female,58,3,5,Manager,4,Married,13138,17758,2,Y,No,11,3,4,80,1,25,2,2,16,5,0,5
31,Yes,Travel_Frequently,198,Research & Development,1,1,Life Sciences,1,964,3,Female,44,2,1,Research Director,2,Married,7087,19202,4,Y,No,21,3,1,80,1,13,6,1,0,0,0,0
44,No,Non-Travel,606,Sales,1,2,Life Sciences,1,965,4,Male,97,3,1,Manager,1,Single,5735,16325,2,Y,No,15,4,4,80,1,29,0,4,15,10,2,6
51,No,Travel_Rarely,249,Research & Development,16,3,Life Sciences,1,966,3,Female,93,2,3,Research Scientist,3,Married,2745,19710,2,Y,Yes,13,3,2,80,0,8,1,3,1,0,3,1
42,No,Non-Travel,618,Research & Development,13,1,Marketing,1,967,4,Female,43,3,3,Laboratory Technician,4,Married,7956,13368,3,Y,No,16,3,4,80,0,16,1,4,9,6,1,6
38,Yes,Travel_Rarely,381,Sales,3,2,Medical,1,968,4,Male,66,3,2,Sales Representative,1,Divorced,19999,25996,2,Y,Yes,12,4,1,80,0,5,3,2,2,2,1,2
33,No,Travel_Rarely,517,Research & Development,9,3,Life Sciences,1,969,3,Female,83,4,2,Research Director,3,Married,8335,2633,6,Y,Yes,11,3,4,80,0,27,3,2,13,11,4,7
39,Yes,Travel_Rarely,1412,Research & Development,1,3,Human Resources,1,970,3,Male,88,1,1,Research Director,3,Married,6618,9093,0,Y,No,17,4,2,80,3,18,2,2,8,8,2,0
29,No,Travel_Rarely,1231,Research & Development,6,3,Life Sciences,1,971,1,Female,88,3,5,Research Director,4,Single,7575,2202,7,Y,No,19,3,2,80,1,12,4,3,3,1,2,1
19,Yes,Travel_Rarely,657,Human Resources,1,3,Medical,1,972,3,Female,84,3,1,Manager,2,Divorced,4036,4165,2,Y,Yes,17,3,3,80,1,8,3,4,0,0,2,0
51,No,Travel_Rarely,307,Research & Development,4,3,Marketing,1,973,3,Male,72,2,1,Research Scientist,2,Married,4013,11982,4,Y,No,14,3,3,80,1,17,1,3,9,2,4,3
27,No,Travel_Rarely,1103,Sales,1,5,Marketing,1,974,4,Female,81,3,1,Sales Executive,3,Divorced,3982,23072,2,Y,No,15,3,3,80,1,10,2,3,6,0,0,0
34,No,Travel_Rarely,219,Sales,5,1,Life Sciences,1,975,3,Female,68,3,2,Sales Representative,2,Married,3480,13323,2,Y,No,15,4,4,80,3,5,3,4,0,0,11,0
42,No,Travel_Rarely,581,Sales,4,1,Other,1,976,4,Male,48,3,1,Sales Executive,4,Single,3977,4513,4,Y,No,15,3,3,80,1,4,3,2,0,0,6,0
49,No,Travel_Rarely,954,Research & Development,5,4,Other,1,977,2,Male,85,4,3,Laboratory Technician,3,Divorced,3966,3282,5,Y,Yes,14,3,4,80,1,13,4,3,11,3,1,3
39,No,Non-Travel,1496,Sales,1,3,Medical,1,978,4,Male,65,3,4,Sales Executive,4,Divorced,4243,8634,2,Y,No,15,3,1,80,0,12,4,3,2,2,1,2
26,Yes,Travel_Frequently,329,Research & Development,4,4,Medical,1,979,3,Male,81,4,2,Manager,4,Divorced,4173,18077,3,Y,No,20,3,3,80,2,14,1,1,7,7,5,7
34,No,Travel_Frequently,1406,Research & Development,12,2,Life Sciences,1,980,3,Male,73,2,3,Manager,4,Single,5686,9688,0,Y,No,16,3,3,80,2,12,2,2,4,4,1,4
30,No,Travel_Rarely,1242,Sales,4,4,Medical,1,981,4,Male,75,4,1,Sales Representative,3,Divorced,5152,9334,2,Y,No,15,3,4,80,3,27,4,1,13,4,2,7
36,No,Travel_Rarely,755,Research & Development,11,5,Life Sciences,1,982,2,Male,69,2,2,Research Scientist,4,Married,5433,26719,2,Y,Yes,17,4,3,80,0,20,2,4,17,6,4,2
48,Yes,Travel_Rarely,642,Sales,4,3,Marketing,1,983,1,Male,82,2,2,Sales Executive,2,Married,12251,5788,1,Y,No,17,3,3,80,0,40,4,3,40,0,1,1
18,No,Travel_Rarely,1150,Sales,4,1,Life Sciences,1,984,3,Female,86,2,1,Manager,4,Divorced,5146,13882,5,Y,Yes,18,3,2,80,0,9,1,4,1,1,1,1
33,No,Travel_Rarely,188,Research & Development,7,4,Marketing,1,985,3,Female,48,3,3,Manager,3,Married,18518,18548,3,Y,No,12,3,2,80,1,19,1,3,13,13,0,3
32,Yes,Travel_Rarely,1312,Research & Development,27,4,Life Sciences,1,986,4,Female,73,3,1,Research Scientist,4,Single,6073,10777,2,Y,No,13,3,3,80,1,9,4,3,2,2,0,0
25,No,Travel_Rarely,713,Research & Development,1,4,Life Sciences,1,987,4,Male,49,4,4,Research Scientist,3,Married,3758,18951,2,Y,No,12,3,2,80,0,20,3,3,6,6,1,3
42,Yes,Travel_Rarely,1054,Research & Development,1,1,Life Sciences,1,988,1,Female,73,4,3,Research Director,4,Married,11045,14367,6,Y,Yes,17,3,2,80,1,6,3,4,4,2,0,4
24,Yes,Travel_Rarely,1109,Sales,8,4,Life Sciences,1,989,3,Female,72,3,3,Sales Executive,4,Divorced,4685,23798,4,Y,No,17,3,1,80,0,14,1,1,0,0,1,0
25,No,Travel_Rarely,1380,Research & Development,26,2,Medical,1,990,3,Female,36,3,4,Research Scientist,4,Single,1168,18256,5,Y,No,11,4,4,80,2,22,4,3,18,0,1,12
44,No,Non-Travel,279,Research & Development,29,2,Technical Degree,1,991,4,Female,71,3,5,Research Scientist,4,Divorced,4902,14405,2,Y,Yes,16,3,1,80,0,2,1,3,0,0,0,0
50,No,Travel_Rarely,241,Research & Development,5,3,Medical,1,992,4,Female,91,4,2,Research Scientist,1,Divorced,4232,10754,1,Y,No,19,3,4,80,0,14,2,4,8,2,0,0
36,No,Travel_Rarely,1207,Sales,5,2,Medical,1,993,3,Male,31,3,2,Sales Representative,2,Single,12886,19938,2,Y,No,14,3,1,80,1,15,1,4,10,2,0,2
26,Yes,Travel_Rarely,533,Research & Development,9,3,Marketing,1,994,3,Male,75,3,2,Research Scientist,4,Single,2868,22787,2,Y,Yes,16,3,1,80,1,21,4,3,11,1,1,4
30,Yes,Non-Travel,1047,Research & Development,7,3,Life Sciences,1,995,1,Male,67,3,3,Research Director,3,Married,4025,22720,4,Y,Yes,17,3,3,80,0,3,1,2,1,1,0,1
46,No,Travel_Rarely,632,Sales,9,1,Life Sciences,1,996,3,Male,30,4,2,Manager,3,Divorced,10515,8619,2,Y,No,11,3,3,80,2,12,3,2,4,0,3,0
38,No,Non-Travel,469,Human Resources,18,3,Life Sciences,1,997,3,Female,76,2,4,Manager,2,Married,6226,19917,3,Y,Yes,15,3,3,80,1,23,4,4,12,2,2,3
36,No,Travel_Rarely,868,Sales,12,5,Marketing,1,998,3,Male,42,2,1,Sales Executive,1,Divorced,4434,3122,3,Y,No,19,3,3,80,2,2,3,3,2,2,0,2
39,No,Travel_Rarely,154,Human Resources,6,2,Life Sciences,1,999,3,Female,89,3,2,Human Resources,2,Married,3121,16819,4,Y,No,12,3,2,80,2,13,4,2,4,4,0,2
36,No,Travel_Rarely,648,Research & Development,5,3,Life Sciences,1,1000,3,Female,93,4,2,Laboratory Technician,3,Married,6069,21375,1,Y,No,17,3,3,80,1,4,2,4,2,0,7,2
50,No,Travel_Rarely,1494,Sales,9,3,Medical,1,1001,3,Male,97,3,3,Manager,2,Single,4829,23604,1,Y,Yes,15,3,3,80,3,18,2,2,4,2,0,4
30,No,Travel_Rarely,768,Research & Development,5,3,Other,1,1002,3,Male,84,4,1,Research Scientist,1,Single,3100,2816,1,Y,No,12,3,2,80,2,29,1,4,15,4,4,0
29,No,Travel_Rarely,843,Research & Development,5,2,Medical,1,1003,1,Male,60,2,2,Research Scientist,3,Married,3198,17943,1,Y,No,14,3,4,80,3,18,5,3,4,3,0,4
24,No,Travel_Rarely,1176,Research & Development,1,3,Marketing,1,1004,1,Female,43,3,2,Research Director,3,Married,3014,21878,1,Y,No,13,3,4,80,2,15,3,1,5,1,1,2
32,Yes,Travel_Rarely,1486,Research & Development,1,1,Medical,1,1005,1,Female,34,3,1,Research Scientist,2,Married,2709,21789,3,Y,No,11,3,3,80,2,17,3,3,3,3,0,1
27,Yes,Travel_Rarely,1016,Research & Development,6,5,Medical,1,1006,4,Female,83,4,2,Research Scientist,3,Married,8607,21352,1,Y,Yes,14,3,4,80,1,13,4,2,4,4,2,4
38,Yes,Travel_Rarely,144,Research & Development,15,3,Marketing,1,1007,1,Male,82,3,2,Laboratory Technician,4,Married,7939,20529,1,Y,No,15,3,4,80,0,10,3,3,0,0,1,0
37,No,Travel_Rarely,628,Research & Development,2,3,Technical Degree,1,1008,4,Male,66,3,1,Research Director,3,Single,8616,12023,4,Y,No,14,3,3,80,3,8,2,3,2,1,4,0
27,No,Travel_Rarely,757,Sales,6,3,Life Sciences,1,1009,2,Male,86,2,2,Sales Representative,4,Married,4928,24727,6,Y,No,14,3,2,80,1,6,3,1,4,2,7,4
42,No,Travel_Rarely,968,Research & Development,3,3,Life Sciences,1,1010,3,Male,32,3,5,Manager,4,Married,4248,12910,4,Y,Yes,15,3,4,80,0,20,3,4,7,3,2,5
50,No,Travel_Rarely,1194,Sales,1,3,Life Sciences,1,1011,4,Female,40,4,5,Sales Executive,1,Married,4295,8784,1,Y,No,16,3,2,80,0,6,2,3,4,0,9,4
40,No,Travel_Frequently,186,Human Resources,28,3,Medical,1,1012,3,Male,71,3,2,Human Resources,1,Married,9069,10245,1,Y,No,11,3,1,80,1,3,3,2,2,0,0,1
18,No,Travel_Rarely,1294,Human Resources,17,3,Other,1,1013,2,Male,84,4,2,Manager,3,Married,1648,8793,2,Y,No,14,3,2,80,1,11,2,2,3,1,1,3
54,No,Travel_Rarely,1086,Sales,1,2,Life Sciences,1,1014,2,Male,67,4,2,Sales Executive,3,Single,3609,11572,6,Y,No,11,3,4,80,0,11,2,2,1,1,5,1
43,Yes,Travel_Rarely,131,Research & Development,11,2,Life Sciences,1,1015,4,Male,53,2,5,Research Scientist,3,Married,2885,17091,1,Y,Yes,14,3,4,80,0,21,5,4,18,5,2,0
54,No,Travel_Rarely,1272,Human Resources,3,3,Technical Degree,1,1016,3,Female,38,4,2,Manager,2,Married,11113,25924,2,Y,No,15,4,3,80,2,14,4,2,5,4,2,5
46,Yes,Travel_Frequently,189,Sales,29,4,Medical,1,1017,3,Male,42,3,2,Sales Representative,3,Married,3690,24965,2,Y,No,17,3,4,80,0,12,1,3,0,0,1,0
48,Yes,Travel_Rarely,1427,Research & Development,3,2,Medical,1,1018,3,Male,47,2,1,Laboratory Technician,1,Married,1841,26124,2,Y,No,15,3,1,80,1,5,3,4,0,0,0,0
38,No,Travel_Rarely,929,Human Resources,2,1,Technical Degree,1,1019,3,Female,39,3,2,Manager,4,Single,5619,3982,5,Y,No,16,4,1,80,2,26,4,3,25,7,0,2
34,Yes,Travel_Rarely,692,Sales,7,2,Medical,1,1020,2,Male,41,3,1,Sales Representative,2,Divorced,3936,26833,4,Y,No,15,3,3,80,2,9,6,3,1,1,0,0
